epsilon  0.25 0.25625 0.2625 0.26875 0.275 0.28125 0.2875 0.29375 0.3 0.30625 0.3125 0.31875 0.325 0.33125 0.3375 0.34375 0.35 0.35625 0.3625 0.36875 0.375 0.38125 0.3875 0.39375 0.4 0.40625 0.4125 0.41875 0.425 0.43125 0.4375 0.44375 0.45 0.45625 0.4625 0.46875 0.475 0.48125 0.4875 0.49375 0.5
1 0.113358 0.116592 0.126155 0.131856 0.139752 0.147409 0.156667 0.164241 0.171601 0.18231 0.18901 0.196898 0.205116 0.219158 0.222995 0.234587 0.241601 0.252624 0.260685 0.269942 0.275066 0.286163 0.292896 0.305355 0.314018 0.325 0.327063 0.338663 0.349439 0.35887 0.367327 0.376312 0.380553 0.392739 0.401807 0.410437 0.421097 0.428424 0.438168 0.442962 0.455932
3 0.0105259 0.0129043 0.014967 0.0182591 0.0253713 0.0259818 0.0336799 0.0370462 0.044769 0.0546947 0.0642079 0.0745627 0.0819307 0.0917244 0.112954 0.114827 0.128853 0.142954 0.154373 0.166518 0.186683 0.193424 0.210677 0.224233 0.230058 0.245619 0.261889 0.276881 0.29085 0.302401 0.317814 0.32929 0.341955 0.350371 0.36712 0.37821 0.388507 0.39863 0.411081 0.425421 0.436749
5 0.000172001 0.000185639 0.000242834 0.000429656 0.000581535 0.00130567 0.00154661 0.0021648 0.00388344 0.00699383 0.00898224 0.0138201 0.0206796 0.0240196 0.0382039 0.0424175 0.0559984 0.0725165 0.084703 0.0995215 0.117219 0.137203 0.152054 0.163325 0.186601 0.202376 0.221469 0.241955 0.262896 0.279538 0.295578 0.314868 0.327294 0.341469 0.351939 0.362335 0.382261 0.397632 0.408738 0.421543 0.42816
10 0.000107561 9.41988e-05 9.99011e-05 0.000102893 0.000138889 0.000163114 0.000156589 0.000112522 0.000158357 0.000164388 0.00016343 0.000178819 0.000213469 0.00021365 0.000323937 0.000444126 0.000847352 0.00227397 0.00584239 0.0104553 0.022177 0.0300062 0.0452066 0.070787 0.0918318 0.119792 0.158193 0.194299 0.22882 0.254224 0.27085 0.291205 0.316617 0.331675 0.351889 0.365759 0.373135 0.391749 0.398729 0.417929 0.427063
15 9.45693e-05 0.000115614 0.00010283 0.000117061 0.000122692 0.000132442 0.000157321 0.000151788 0.000145869 0.000182179 0.000195282 0.00018337 0.000189139 0.000175347 0.000199921 0.000191724 0.000231864 0.000224744 0.000309633 0.000803791 0.00224457 0.00593579 0.0171514 0.0281362 0.0542929 0.0723874 0.117858 0.157645 0.194607 0.22967 0.257516 0.289447 0.300957 0.33632 0.351015 0.361031 0.371279 0.390941 0.406625 0.419711 0.430611
20 0.000103209 9.61355e-05 0.000120842 0.000132442 0.000126948 0.000114435 0.000163748 0.000153449 0.000126282 0.000173719 0.000176821 0.000177942 0.000168502 0.000202811 0.000193932 0.000174983 0.000212542 0.000212007 0.000344683 0.000920471 0.000669711 0.00227787 0.00554176 0.0150789 0.0365226 0.0498099 0.0820582 0.131673 0.156686 0.208601 0.235825 0.284167 0.310719 0.331807 0.350932 0.361493 0.376048 0.393754 0.402937 0.419744 0.428399
25 9.65768e-05 0.000111998 0.000110383 0.000132755 0.000121804 0.000129887 0.000149497 0.000126376 0.000157615 0.000142535 0.000154151 0.000161703 0.000166997 0.000169009 0.000199447 0.000163114 0.000242905 0.000218331 0.000212542 0.000575962 0.000461066 0.00216035 0.00598485 0.00756262 0.0210586 0.0429537 0.0694884 0.0974949 0.187379 0.201033 0.232962 0.283109 0.31198 0.336675 0.345545 0.360025 0.373556 0.390866 0.406741 0.41731 0.427112
30 0.000106743 9.27968e-05 0.000116012 0.000129687 0.000161393 0.00013286 0.00014625 0.000149099 0.000153309 0.000180809 0.000174439 0.000158059 0.000178888 0.000188715 0.000170723 0.000203301 0.000208333 0.000201356 0.00021947 0.000577195 0.000972845 0.00105519 0.00180443 0.00727498 0.0206128 0.0367575 0.0614055 0.137597 0.160568 0.177776 0.247238 0.281635 0.302692 0.329299 0.339077 0.365281 0.374579 0.392731 0.402096 0.415083 0.42764
