0.4 0.405263 0.410526 0.415789 0.421053 0.426316 0.431579 0.436842 0.442105 0.447368 0.452632 0.457895 0.463158 0.468421 0.473684 0.478947 0.484211 0.489474 0.494737 0.5 
0.00198869 0.00577668 0.0180361 0.0422159 0.0723571 0.139682 0.165614 0.242026 0.277979 0.297385 0.322069 0.336555 0.348203 0.362595 0.378697 0.385218 0.400293 0.407337 0.420527 0.427942 
