0.5 0.494737 0.489474 0.484211 0.478947 0.473684 0.468421 0.463158 0.457895 0.452632 0.447368 0.442105 0.436842 0.431579 0.426316 0.421053 0.415789 0.410526 0.405263 0.4 
0.421259 0.410832 0.400021 0.387326 0.373999 0.358509 0.342731 0.322029 0.291716 0.251392 0.194575 0.0951653 0.0184967 0.00126614 0.000144199 0 0 0 0 0 

