0.5 0.494737 0.489474 0.484211 0.478947 0.473684 0.468421 0.463158 0.457895 0.452632 0.447368 0.442105 0.436842 0.431579 0.426316 0.421053 0.415789 0.410526 0.405263 0.4 0.395 0.39 0.385 0.38 0.37125 0.3675 0.36375 0.36 
0.421658 0.411912 0.399808 0.389517 0.369227 0.352758 0.341208 0.328589 0.300257 0.295219 0.259917 0.237471 0.198796 0.148693 0.120804 0.0767089 0.038223 0.0199003 0.00896449 0.00462512 0.00242451 0.00139923 0.000734592 0.000424766 0.000311195 0.000168977 0.000161937 0.000145828 





