0.5 0.494737 0.489474 0.484211 0.478947 0.473684 0.468421 0.463158 0.457895 0.452632 0.447368 0.442105 0.436842 0.431579 0.426316 0.421053 0.415789 0.410526 0.405263 0.4 0.395322 0.390644 0.385967 0.381289 0.376611 0.371933 0.367256 0.362578 0.3579 
0.424486 0.41384 0.406936 0.393999 0.384698 0.37034 0.359974 0.346419 0.323856 0.303446 0.283933 0.254489 0.228138 0.186797 0.137119 0.113809 0.0846136 0.0534274 0.033775 0.017678 0.0109605 0.00705169 0.00355507 0.00151041 0.000674507 0.000273073 0.000125759 4.81996e-05 2.66198e-05



 



