epsilon  0.3 0.305 0.31 0.315 0.32 0.325 0.33 0.335 0.34 0.345 0.35 0.355 0.36 0.365 0.37 0.375 0.38 0.385 0.39 0.395 0.4 0.405 0.41 0.415 0.42 0.425 0.43 0.435 0.44 0.445 0.45 0.455 0.46 0.465 0.47 0.475 0.48 0.485 0.49 0.495 0.5
10 0 1.99984e-07 1.09991e-06 2.99976e-07 2.4998e-06 8.09935e-06 4.52964e-05 8.34851e-05 0.000155346 0.0004 0.000773606 0.00155541 0.00313263 0.00503177 0.00701654 0.0206777 0.0255811 0.0345144 0.0534667 0.0758476 0.0967395 0.120127 0.139575 0.175437 0.194497 0.218721 0.247863 0.267525 0.280248 0.294026 0.316947 0.33316 0.339158 0.356427 0.363614 0.38245 0.38863 0.400165 0.410165 0.414744 0.429563
