epsilon  0.3 0.305 0.31 0.315 0.32 0.325 0.33 0.335 0.34 0.345 0.35 0.355 0.36 0.365 0.37 0.375 0.38 0.385 0.39 0.395 0.4 0.405 0.41 0.415 0.42 0.425 0.43 0.435 0.44 0.445 0.45 0.455 0.46 0.465 0.47 0.475 0.48 0.485 0.49 0.495 0.5
10 0 0 2.99976e-07 3.99968e-07 9.9992e-07 1.39989e-06 1.84985e-05 7.00944e-05 0.000107725 0.000314392 0.000726305 0.00188085 0.00342572 0.00592253 0.0118435 0.0203565 0.0200931 0.0368077 0.0538136 0.0671136 0.103279 0.114563 0.133646 0.159158 0.196172 0.230652 0.239917 0.271625 0.283746 0.294843 0.31849 0.325611 0.339653 0.358944 0.358177 0.375066 0.388639 0.404571 0.406337 0.414703 0.42896
