 0.005 0.00995 0.0149 0.01985 0.0248 0.02975 0.0347 0.03965 0.0446 0.04955 0.0545 0.05945 0.0644 0.06935 0.0743 0.07925 0.0842 0.08915 0.0941 0.09905 0.104 0.10895 0.1139 0.11885 0.1238 0.12875 0.1337 0.13865 0.1436 0.14855 0.1535 0.15845 0.1634 0.16835 0.1733 0.17825 0.1832 0.18815 0.1931 0.19805 0.203 0.20795 0.2129 0.21785 0.2228 0.22775 0.2327 0.23765 0.2426 0.24755 0.2525 0.25745 0.2624 0.26735 0.2723 0.27725 0.2822 0.28715 0.2921 0.29705 0.302 0.30695 0.3119 0.31685 0.3218 0.32675 0.3317 0.33665 0.3416 0.34655 0.3515 0.35645 0.3614 0.36635 0.3713 0.37625 0.3812 0.38615 0.3911 0.39605 0.401 0.40595 0.4109 0.41585 0.4208 0.42575 0.4307 0.43565 0.4406 0.44555 0.4505 0.45545 0.4604 0.465349 0.470299 0.475249 0.480199 0.485149 0.490099 0.495049 0.499999
 0.000735568 0.00161681 0.00224771 0.00280744 0.00375413 0.00436469 0.00577558 0.00670792 0.00752475 0.00827558 0.00932343 0.00950495 0.0107426 0.0117079 0.0121947 0.0130116 0.0138779 0.0146287 0.0155528 0.0170297 0.0175578 0.0182426 0.0192327 0.02033 0.0213449 0.0215924 0.0238036 0.0243647 0.024868 0.0260479 0.0268317 0.0289604 0.0287211 0.0303713 0.0309158 0.0317574 0.0325 0.0348597 0.034835 0.035462 0.037005 0.0385644 0.0393069 0.0402888 0.0411221 0.0430281 0.0435396 0.0462129 0.045132 0.047896 0.0467079 0.0484901 0.0494059 0.052896 0.0532673 0.0541007 0.0552558 0.0557343 0.05717 0.0589934 0.0605611 0.0611469 0.0616172 0.0640016 0.0644224 0.0657426 0.0668812 0.0674422 0.0690842 0.0705033 0.0718069 0.0733663 0.0755198 0.0764851 0.0795297 0.0786056 0.0815182 0.0813284 0.0836551 0.0847277 0.0869884 0.0891337 0.0888366 0.0911386 0.0939274 0.0971452 0.103003 0.105231 0.122723 0.12231 0.141815 0.16755 0.170297 0.195602 0.252376 0.251559 0.322401 0.322657 0.36434 0.375644 0.406658
